city_name,city_latitude,city_longitude
Peshawbestown, 45.024170, -85.600920
Pete Island, 48.174040, -88.471740
Peters, 42.744480, -82.631580
Peters Island, 45.963350, -83.965560
Petersburg, 41.901160, -83.714940
Petersburg Junction, 41.885320, -83.702440
Petoskey, 45.373340, -84.955330
Petrieville, 42.535590, -84.621370
Pettysville, 42.475310, -83.869390
Pewabic, 47.139930, -88.563180
Pewamo, 43.001140, -84.846940
Pheasant Ridge Estates Mobile Home Park, 44.227220, -85.405560
Pheasant Run Mobile Home Park, 43.004170, -83.761110
Phelps, 45.220840, -85.261180
Phelps, 43.915020, -84.923640
Phelps Mobile Home Park, 42.096670, -86.095830
Phillipsville, 47.279650, -88.413450
Phoenix, 47.388810, -88.277610
Pickford, 46.157800, -84.363650
Picnic Island, 48.135710, -88.515630
Picnic Island, 46.007800, -83.790560
Picnic Island, 44.732780, -85.749520
Picnic Rocks, 46.555770, -87.377360
Pier Cove, 42.585860, -86.226150
Pierport, 44.426670, -86.240090
Pierson, 43.319750, -85.497810
Pigeon, 43.830020, -83.269960
Pilgrim, 47.099650, -88.517070
Pilgrim, 44.665000, -86.245930
Pilot Island, 46.176130, -84.133360
Pinckney, 42.457000, -83.947910
Pinconning, 43.853630, -83.964990
Pine Acres Trailer Court, 46.493610, -87.333330
Pine Aire Mobile Home Park, 43.063330, -85.687500
Pine Court Mobile Home Park, 44.193610, -85.197220
Pine Creek, 42.827800, -86.137540
Pine Creek, 42.165600, -85.256100
Pine Forest Mobile Home Park, 43.175560, -83.816940
Pine Grove, 42.353920, -85.862800
Pine Grove Beach, 45.455560, -84.298610
Pine Grove Beach, 43.821960, -85.962010
Pine Haven Estates Mobile Home Park, 43.001670, -84.876670
Pine Island, 46.175570, -84.205860
Pine Ridge, 42.034770, -85.635550
Pine Ridge, 45.738580, -87.173470
Pine Ridge Mobile Home Park, 42.796110, -83.855560
Pine River, 43.983350, -83.888600
Pine Run, 43.177800, -83.714130
Pine Stump Junction, 46.569170, -85.591520
Pine Wood Park, 44.161130, -83.568030
Pinebrook Village Mobile Home Park, 42.860560, -85.651390
Pinerest Mobile Estates, 43.511940, -83.363330
Pines, 46.345830, -86.287220
Pines Mobile Home Park, 43.704440, -86.379170
Pines Mobile Home Village, 43.800830, -83.019170
Piney Ridge, 44.015280, -86.471750
Piney Woods, 44.073350, -84.808360
Pinnebog, 43.935290, -83.103840
Pioneer, 44.467510, -85.155880
Pioneer Estates, 46.526390, -87.411110
Pipe Island, 46.017240, -83.898890
Pipe Island Twins, 46.026130, -83.891670
Pisgah Heights, 44.094460, -85.226150
Pismire Island, 45.768330, -85.445360
Pitchers Reef, 43.768910, -83.490240
Pittsburg, 42.892530, -84.221910
Pittsburg Landing, 45.399170, -84.643060
Pittsfield, 42.210320, -83.724110
Pittsford, 41.862270, -84.476890
Plainfield, 42.496980, -84.107460
Plains, 46.325500, -87.404860
Plainwell, 42.440040, -85.648900
Planter, 46.511060, -89.973780
Platte River, 44.661670, -85.933890
Pleasant Beach Mobile Home Park, 43.843890, -84.336110
Pleasant Lake, 42.380040, -84.349130
Pleasant Lake Mobile Home Court, 42.380560, -84.322780
Pleasant Ridge, 42.471150, -83.142150
Pleasant Ridge Manufactured Home Community, 43.563890, -84.770000
Pleasant Valley, 43.509750, -84.588060
Pleasant Valley, 45.057780, -85.160340
Pleasant Valley Estates Mobile Home Park, 43.406940, -84.236110
Pleasant Valley Mobile Home Park, 43.823330, -84.781390
Pleasant View, 45.507230, -84.914500
Pleasant View Estates Mobile Home Park, 42.407500, -86.254170
Pleasant View Mobile Home Park, 42.184720, -86.273060
Pleasanton, 44.473610, -86.120920
Pleasantville Mobile Home Community, 41.966110, -83.354720
Plymouth, 42.371430, -83.470210
Plymouth, 46.464670, -89.979610
Plymouth Township, 42.373070, -83.492700
Podunk, 44.052800, -84.565850
Podunk, 42.608920, -85.358340
Pogy, 43.798910, -85.344490
Point Lakeview, 42.655870, -82.779080
Point Mills, 47.094930, -88.470680
Point Nipigon, 45.708350, -84.566710
Pointe aux Barques, 44.063070, -82.958280
Pointe aux Chenes, 42.610870, -82.539350
Pointe aux Peaux, 41.945050, -83.254100
Pointe Aux Pins, 45.732510, -84.477810
Pointe aux Tremble, 42.621420, -82.571020
Pokagon, 41.912550, -86.176400
Polaski, 45.233620, -83.658320
Pollok, 42.615040, -84.339140
Pomeroy, 42.193660, -85.482220
Pomona, 44.470840, -85.879800
Pompeii, 43.183920, -84.600830
Pond View Estates Mobile Home Park, 43.186390, -85.238060
Ponshewaing, 45.421120, -84.803380
Pontchartrain Shores, 46.029460, -84.591710
Pontiac, 42.638920, -83.291050
Popple, 43.771130, -83.096060
Pori, 46.679660, -88.960140
Port Austin, 44.046130, -82.994110
Port Crescent, 44.001960, -83.055230
Port Dolomite, 45.984740, -84.275030
Port Hope, 43.940840, -82.712710
Port Huron, 42.970860, -82.424910
Port Inland, 45.970820, -85.872330
Port of Call Mobile Home Park, 42.950000, -82.490280
Port Oneida, 44.947770, -85.945650
Port Sanilac, 43.430860, -82.542420
Port Sheldon, 42.899470, -86.199770
Portage, 42.201150, -85.580000
Portage Entry, 46.982150, -88.440680
Portage Terrace Mobile Home Park, 42.653330, -85.563330
Porter, 43.518640, -84.466390
Porter Island, 48.174590, -88.444240
Porters Island, 47.474900, -87.883160
Portland, 42.869200, -84.903050
Posen, 45.261960, -83.698880
Poseyville, 43.539750, -84.249430
Potterville, 42.629200, -84.738870
Poverty Island, 45.527490, -86.664570
Powder House Island, 42.107260, -83.135760
Powell, 46.824080, -87.818010
Powers, 45.689970, -87.525960
Prairie, 42.984750, -85.034170
Prairieville, 42.504760, -85.455010
Prattville, 41.782270, -84.399670
Prescott, 44.191960, -83.930820
Presidential Estates Mobile Home Park, 42.860560, -85.848610
Presque Isle, 45.304180, -83.476920
Presque Isle, 46.588100, -87.382490
Presque Isle Estates, 45.420830, -83.838060
Presque Isle Point Rocks, 46.590760, -87.363750
Preston Corners, 42.699480, -82.995760
Price, 42.928920, -84.483590
Pries Landing, 45.685570, -84.536980
Princeton, 46.288830, -87.475140
Propeller Island, 46.077800, -83.748890
Prosper, 44.242790, -85.033090
Prudenville, 44.298350, -84.651970
Pulaski, 42.115040, -84.642460
Pullman, 42.483640, -86.091420
Quail Run Community Mobile Home Park, 42.722220, -82.780560
Quakertown, 42.486150, -83.377710
Quanicassee, 43.583350, -83.680800
Quarry Island, 46.036970, -83.733890
Quiet Cove Mobile Home Park, 42.811110, -84.325000
Quincy, 41.944210, -84.883850
Quincy Mill, 47.147980, -88.458730
Quinnesec, 45.806350, -87.988460
Qumby, 42.610310, -85.227780
Rabbit Bay, 47.063540, -88.355400
Rabbit Island, 48.100150, -88.563130
Raber, 46.089190, -84.071400
Raco, 46.375570, -84.722840
Racy, 43.195030, -84.306090
Radio City Village Mobile Home Park, 45.347780, -84.963890
Rainbow Bend, 44.128630, -84.921700
Rains Island, 46.257800, -84.109750
Rainy Beach, 45.450570, -84.215290
Raisin Center, 41.928940, -83.953280
Raisin Ridge Estate and Mobile Home Park, 41.910000, -83.384720
Ralph, 46.108560, -87.783740
Ramona, 43.604180, -85.802000
Ramona Park, 42.189770, -85.541110
Ramona Park, 45.425840, -84.945050
Ramsay, 46.470230, -89.996560
Ramsay Island, 46.520490, -88.054020
Randville, 45.991620, -88.057080
Rankin, 42.914470, -83.750510
Ransom, 41.775330, -84.534120
Rapid City, 44.834450, -85.282560
Rapid River, 45.926910, -86.967080
Rapson, 43.856120, -82.882440
Rasmus, 44.630010, -84.775030
Raspberry Island, 48.142100, -88.473680
Rathbone, 43.335860, -84.429720
Rattle Run, 42.866420, -82.599640
Rattlesnake Island, 42.066670, -86.176110
Ravenna, 43.189470, -85.936990
Ravine View Estates Mobile Home Park, 42.213610, -86.336110
Ravines Mobile Home Park, 42.097220, -86.408330
Rawsonville, 42.215320, -83.551600
Ray, 41.759770, -84.871900
Ray Center, 42.761700, -82.901320
Raymond's Landing Trailer Park, 41.966670, -85.020830
Rea, 41.975280, -83.721670
Reade, 46.059670, -87.561800
Reading, 41.839490, -84.748010
Red Oak, 44.709740, -84.292240
Red Park, 44.351950, -86.242870
Redfin Island, 47.906000, -88.871470
Redford, 42.394750, -83.295540
Redman, 43.929180, -82.834110
Redridge, 47.150480, -88.762350
Redstone, 43.481420, -84.468890
Reed City, 43.875020, -85.510050
Reeman, 43.445020, -86.008670
Reese, 43.450580, -83.696350
Reimers Island, 46.200780, -89.221250
Remus, 43.596700, -85.144750
Reno, 43.075020, -85.838650
Republic, 46.406610, -87.975690
Rexton, 46.158620, -85.240080
Rhodes, 43.901690, -84.176110
Rice Creek, 42.334480, -84.828590
Richardsons Mill, 46.019140, -86.386540
Richfield Center, 43.092800, -83.518290
Richfield Mobile Home Park, 43.050000, -83.658330
Richland, 42.376150, -85.455010
Richland Junction, 42.401150, -85.496950
Richmond, 42.809200, -82.755760
Richmondville, 43.573350, -82.593540
Richville, 43.409190, -83.677180
Ridgeville, 41.757270, -84.021610
Ridgeway, 41.993930, -83.862720
Riga, 41.809220, -83.824940
Riggsville, 45.570010, -84.610600
Riley, 42.915030, -84.680540
Riley Center, 42.940860, -82.841590
Ripley, 47.126590, -88.553730
Ripley Rock, 46.539100, -87.387640
River Haven Mobile Home Park, 44.266110, -86.298060
River Haven Village Mobile Home Park, 43.022780, -86.152500
River Raisin, 42.118100, -83.979110
River Ridge Mobile Home Community, 42.156940, -83.802780
River Rouge, 42.273370, -83.134370
River Spring Estates, 41.926390, -86.356390
Riverbrook Mobile Home Park, 42.736110, -82.784720
Riverdale, 43.385590, -84.835570
Riverland, 45.796630, -87.226800
Rivers Edge a Quiet Community Mobile Home Park, 42.806670, -82.487780
Riverside, 42.558920, -82.630190
Riverside, 42.183370, -86.382800
Riverside Mobile Home Estates, 41.855000, -86.367500
Riverside Mobile Home Park, 43.191670, -83.874170
Riverside Mobile Home Village, 46.468890, -84.300280
Riverview, 43.448080, -85.652550
Riverview, 42.174210, -83.179370
Riverview Estates Mobile Community, 42.710560, -84.596390
Riverview Estates Mobile Home Park, 44.890000, -83.434720
Riverview Mobile Home Estates, 43.561670, -83.887500
Riverview Mobile Home Park, 42.670000, -86.006940
Riverview Mobile Home Park, 43.470280, -83.405000
RIverview Mobile Home Park, 43.190280, -85.683890
Rives Junction, 42.385870, -84.461630
Roaring Brook, 45.428620, -84.945890
Robbins, 46.381890, -89.225700
Roberts Corner, 46.303330, -85.488720
Roberts Landing, 42.659760, -82.515740
Robin Glen Mobile Home Community, 43.447220, -83.843060
Robin Glen-Indiantown, 43.462060, -83.836890
Robin Hood Mobile Court, 41.930560, -84.004720
Robinson, 42.986690, -86.084210
Rochester, 42.680590, -83.133820
Rochester Hills, 42.658370, -83.149930
Rock, 46.068840, -87.165970
Rock Harbor Lodge, 48.145710, -88.483680
Rock Island, 46.386410, -84.145860
Rock River, 46.465220, -86.914340
Rockford, 43.120030, -85.560030
Rockland, 46.738000, -89.179590
Rockport, 45.203900, -83.385530
Rockview, 46.085850, -84.362810
Rockwood, 42.070880, -83.246600
Rocky Island, 45.609150, -86.709570
Rodney, 43.673640, -85.328370
Roger Island, 45.998070, -84.460040
Rogers City, 45.421400, -83.818330
Rogers Corner, 42.238930, -83.974110
Rogers Location, 46.106060, -88.584860
Rogersville, 43.122800, -83.576900
Rogg Island, 46.037800, -83.746670
Rolland Center, 43.524200, -84.996130
Rollin, 41.911990, -84.323560
Rolling Hills Mobile Home Community, 42.354170, -85.216670
Rome Center, 41.943660, -84.187720
Romeo, 42.802810, -83.012990
Romulus, 42.222260, -83.396600
Rondo, 45.316680, -84.624480
Roosevelt, 43.349190, -84.190260
Roosevelt Park, 43.196400, -86.272280
Roots, 42.335590, -84.322180
Roscommon, 44.498350, -84.591970
Rose Center, 42.731760, -83.618320
Rose City, 44.421410, -84.116670
Rose Corners, 42.739470, -83.666610
Rose Island, 43.782790, -83.431350
Roseburg, 43.190030, -82.743820
Rosebush, 43.699200, -84.767790
Rosedale, 46.376130, -84.321980
Rosemary Beach, 41.981990, -86.563630
Roseville, 42.497260, -82.937140
Ross, 42.782530, -85.694470
Ross Island, 47.980440, -88.779800
Rosy Mound, 43.030020, -86.222830
Rotary Island, 46.483890, -84.300560
Rothbury, 43.507230, -86.347570
Rotunda Mobile Home Park, 42.770830, -84.541670
Roulo, 42.190040, -83.483270
Round Island, 42.092260, -83.167150
Round Island, 45.082510, -83.301360
Round Island, 46.442800, -84.515880
Round Island, 45.642750, -87.168190
Round Island, 48.127380, -88.673400
Round Island, 45.831670, -84.604040
Round Island, 45.302510, -83.492480
Round Lake Estates, 41.963890, -84.288890
Rousseau, 46.709380, -88.969860
Rover Island, 45.968910, -84.200850
Rowe Island, 42.280040, -85.468060
Rowes Corner, 42.191710, -84.032720
Royal Estates Mobile Home Park, 42.380000, -85.676670
Royal Mobile Home Park, 42.990280, -83.650000
Royal Oak, 42.489480, -83.144650
Royal Oak Beach, 45.491960, -84.577820
Royston, 45.159460, -83.893050
Ruby, 43.042250, -82.607420
Ruby's Mobile Home Park, 43.834170, -84.768890
Rudds Mill, 42.767810, -83.218270
Rudgate East Company Mobile Home Park, 42.718060, -83.023610
Rudgate Manor Mobile Home Park, 42.590280, -83.061110
Rudyard, 46.232520, -84.600330
Rumely, 46.348280, -87.033200
Rush Lake Mobile Home Park, 42.241670, -86.211390
Rushton, 42.451980, -83.696050
Rusk, 42.957520, -86.012540
Russell Island, 42.614050, -82.524900
Russellville, 43.091690, -83.558290
Rust, 44.986680, -83.948610
Rustford, 43.512530, -85.342810
Rustic Acres Mobile Home Park, 41.763060, -85.939440
Ruth, 43.715290, -82.740210
Rutland Island, 46.058910, -83.693610
Ryan, 43.473640, -84.369440
Ryan Island, 48.009880, -88.770910
Sac Bay, 45.649980, -86.691800
Saddlebag Island, 45.953630, -84.036120
Saddlebrook Farms Manufactured Home Community, 42.243890, -85.725000
Saganing, 43.928910, -83.910270
Saginaw, 43.419470, -83.950810
Saginaw Bay Estates Mobile Home Park, 43.618060, -83.776390
Saginaw Township North, 43.460040, -84.006740
Saginaw Township South, 43.417090, -84.019080
Saginaw Valley Mobile Home Park, 43.495830, -83.955000
Saginaw Village Mobile Home Park, 43.394720, -83.902780
Sagola, 46.090230, -88.077630
Saint Anthony, 41.799210, -83.655770
Saint Charles, 43.296970, -84.140530
Saint Clair, 42.820870, -82.486020
Saint Clair Haven, 42.583370, -82.790190
Saint Clair Place Mobile Home Park, 42.827780, -82.510280
Saint Clair Shores, 42.496980, -82.888810
Saint Elmo, 43.583640, -84.470000
Saint Helen, 44.363630, -84.410290
Saint Helena Island, 45.861400, -84.872830
Saint Huberts, 43.542510, -86.085060
Saint Ignace, 45.866140, -84.727510
Saint Jacques, 45.895250, -86.742640
Saint James, 45.751110, -85.515640
Saint Johns, 43.001140, -84.559150
Saint Johns Mobile Home Village, 43.007500, -84.566670
Saint Joseph, 42.109760, -86.480020
Saint Ledger Island, 45.991130, -84.404200
Saint Louis, 43.408360, -84.606670
Saint Martin Island, 45.961680, -84.571990
Saint Martin Island, 45.497770, -86.770400
Saint Martin Islands, 45.961110, -84.575000
Saint Nicholas, 45.985510, -87.226800
Saint Vital Island, 45.799700, -86.759860
Salem, 42.406150, -83.579940
Saline, 42.166710, -83.781610
Saline Meadows Mobile Home Park, 42.193890, -83.721390
Salisbury, 46.474940, -87.677080
Salmon Trout, 47.110480, -88.740400
Salt Island, 47.886000, -89.219530
Saltonstall Island, 46.058630, -83.797780
Salva, 45.887740, -87.204580
Sam Island, 46.024740, -83.765840
Samaria, 41.808100, -83.578270
Sand Creek, 41.825880, -84.101610
Sand Island, 42.552810, -82.717690
Sand Island, 46.316130, -84.204750
Sand Island, 45.740520, -87.044860
Sand Lake, 44.319180, -83.684700
Sand Lake, 43.291970, -85.517810
Sand River, 46.490490, -87.115700
Sandhill Mobile Home Estates, 43.062220, -83.185560
Sandpiper Estates Cooperative Mobile Home Park, 43.251670, -82.527780
Sands, 46.420770, -87.406810
Sands Trailer Court, 46.396670, -87.405560
Sandstone, 42.251980, -84.517740
Sandusky, 43.420300, -82.829660
Sandy Beach, 41.808110, -85.530540
Sandy Beach, 42.051150, -86.188350
Sandy Pines, 42.688890, -85.809720
Sanford, 43.672810, -84.380550
Sans Souci, 42.579200, -82.564070
Sans Souci Beach, 41.830600, -84.969960
Santiago, 44.112800, -83.700540
Saranac, 42.929480, -85.213070
Sauble, 44.034170, -85.999240
Saugatuck, 42.655020, -86.201980
Sault Ste. Marie, 46.495300, -84.345320
Savage Island, 48.161820, -88.466180
Sawyer, 41.885320, -86.589470
Scaddens Island, 46.086620, -88.424860
Scarecrow Island, 44.911680, -83.328860
Schaffer, 45.761080, -87.298740
Schmidt Corner, 47.155760, -88.642900
Schomberg, 44.921390, -85.773970
Schoolcraft, 42.114210, -85.637780
Schooner Island, 47.984050, -88.755910
Schultz, 42.580590, -85.346400
Science City Mobile Home Park, 43.607780, -84.180560
Scio, 42.325590, -83.839390
Scio Farms Estates Mobile Home Park, 42.290560, -83.862500
Scofield, 42.021430, -83.481880
Scotsdale Estates Mobile Home Park, 43.397780, -84.669170
Scott Lake, 46.021900, -88.576800
Scottdale, 42.041990, -86.435300
Scotts, 42.195880, -85.413050
Scottville, 43.954730, -86.280080
Sears, 43.898350, -85.184760
Seaway Mobile Home Ranch, 42.888330, -82.479170
Sebewa Corners, 42.799480, -84.955830
Sebewaing, 43.732240, -83.451070
Sebille Manor, 42.661140, -82.812140
Secord, 44.015300, -84.347780
Seewhy, 46.352790, -85.094810
Segwun, 42.923920, -85.342790
Seidlers, 43.682800, -84.087760
Selkirk, 44.313070, -84.067220
Selkirk Mobile Home Park, 42.390280, -85.630000
Selma, 46.362160, -87.182090
Seneca, 41.787550, -84.176610
Seneca, 47.313810, -88.361780
Seney, 46.345540, -85.945420
Senter, 47.105480, -88.435680
Sethton, 43.219760, -84.777510
Seven Harbors, 42.671970, -83.572170
Shabbona, 43.531410, -83.054110
Shady Acres Mobile Home Park, 42.651110, -85.974440
Shady Acres Mobile Home Park, 43.056940, -83.658330
Shady Acres Mobile Home Village, 42.118890, -86.447500
Shady Brook Mobile Home Park, 42.353890, -85.814170
Shady Lane Trailer Court, 44.364720, -84.416940
Shady Oaks Mobile Home Park, 43.291110, -86.261940
Shady Park Mobile Home Community, 42.201960, -84.341880
Shady Rest Mobile Plaza, 43.642500, -83.908330
Shady Shores, 44.406410, -83.974440
Shadylane Mobile Home Estates, 42.464170, -83.075560
Shadyside, 41.822830, -84.536340
Shafer Location, 46.084950, -88.357360
Shaftsburg, 42.804750, -84.293030
Shallows, 46.474740, -84.444210
Shamrock Mobile Home Village, 41.947500, -83.402780
Shanghai Corners, 42.033380, -86.328350
Shangrai-La Mobile Home Park, 42.686670, -86.153330
Sharon, 44.583620, -85.073940
Sharon Hollow, 42.178730, -84.096440
Sharps Corners, 44.421130, -84.683640
Shattuckville, 43.451970, -84.051370
Shaw Island, 48.132650, -88.497010
Shawnee Mobile Home Court, 41.941670, -86.491670
Shaytown, 42.704200, -84.976110
Sheffield, 43.193920, -85.490860
Sheffield Estates Mobile Home Park, 42.630970, -83.245650
Shelby, 42.671430, -83.034970
Shelby, 43.608620, -86.363960
Shelby West Mobile Home Community, 42.657220, -83.009170
Shelbyville, 42.594200, -85.637240
Sheldon, 42.274760, -83.475770
Shelldrake, 46.677800, -85.033700
Shelter Island, 45.916690, -83.569440
Shelter Island, 43.670860, -83.821090
Shepardsville, 43.004470, -84.425810
Shepherd, 43.524470, -84.694730
Sheridan, 43.212250, -85.073630
Sherman, 44.423890, -85.696730
Sherman City, 43.726690, -85.077250
Sherman Oaks Mobile Park, 42.336390, -84.418060
Sherman Park, 42.491980, -86.081970
Sherwood, 42.001440, -85.238590
Sherwood Forest Mobile Home Park, 42.983060, -85.088610
Sherwood Forest Mobile Home Park, 42.275560, -85.538890
Shiawasseetown, 42.929470, -84.079410
Shields, 43.415300, -84.056370
Shiloh, 43.104750, -85.085010
Shingleton, 46.348290, -86.470160
Shiverette Island, 47.964890, -88.834250
Shoe Island, 45.806950, -85.297860
Shorecrest, 42.506420, -86.244480
Shoreham, 42.059490, -86.516410
Shorewood, 42.650580, -86.221980
Shorewood Hills, 41.895880, -86.615860
Shorewood-Tower Hills-Harbert, 41.881690, -86.614090
Sibley, 42.170040, -83.177430
Sickles, 43.277810, -84.448880
Sid Town, 44.451960, -83.606090
Sidnaw, 46.504660, -88.708470
Sidney, 43.250030, -85.133070
Siemens, 46.474950, -90.103510
Sigma, 44.670010, -85.053380
Silver Beach, 45.548620, -84.532260
Silver City, 46.830220, -89.570430
Silver Creek Estates, 46.488890, -87.361940
Silver Island, 45.951410, -83.815000
Silver Lake View Mobile Home Park, 44.701940, -85.677780
Silver Lawn Trailer Park, 42.042220, -84.318060
Silver Shores Mobile Home Park, 44.673610, -85.683330
Silverbrook Manufactured Home Community, 41.810830, -86.226390
Silverwood, 43.323360, -83.248000
Simmons, 46.096130, -84.596440
Simmons Mobile Home Park, 41.769440, -85.935560
Siskiwit Islands, 47.907950, -88.865640
Sister Lakes, 42.072270, -86.199740
Sisters Island, 41.919490, -83.404100
Sitka, 43.381130, -86.018670
Six Lakes, 43.425030, -85.150030
Skandia, 46.377440, -87.241530
Skandia Station, 46.377160, -87.211250
Skanee, 46.873260, -88.214010
Skeels, 44.090020, -84.586680
Skidmore, 45.791900, -88.073740
Skidway Lake, 44.183350, -84.035270
Skookum, 44.080570, -85.643670
Skull Island, 43.555020, -83.903030
Skyline Village, 44.571130, -84.702250
Slapneck, 46.342720, -86.886540
Slaybaugh Corner, 43.944460, -85.425330
Sleepy Hollow, 46.404670, -89.240980
Slocum, 43.222240, -85.909770
Smith Crossing, 43.026420, -84.223030
Smith Island, 48.166260, -88.452290
Smiths Creek, 42.913920, -82.603810
Smiths Island, 41.872500, -83.361110
Smithville, 44.524180, -85.174220
Smithwick Island, 48.136540, -88.488400
Smyrna, 43.059480, -85.262790
Snake Island, 45.579720, -84.486110
Snake Island, 45.741400, -84.383360
Snake Island, 45.738030, -86.657640
Snover, 43.461130, -82.970770
Snow, 41.924490, -86.483070
Snowshoe, 47.230480, -88.241500
Snowville, 46.499660, -87.819300
Snug Harbor, 43.034460, -86.177550
Snug Harbor, 46.555300, -85.069810
Snyderville, 42.836700, -82.671310
Sodus, 42.043650, -86.369190
Sokol Camp, 41.815600, -86.721690
Solon, 44.809440, -85.761190
Solon Center, 43.248640, -85.611430
Somerset, 42.048380, -84.376620
Somerset Center, 42.051150, -84.413560
Somerset Meadows Mobile Home Park, 42.962500, -82.548610
Somerset Mobile Home Park, 41.970830, -85.055000
Sonoma, 42.232820, -85.228050
Soo Hill, 45.794690, -87.110410
Soo Junction, 46.335560, -85.259540
South Blendon, 42.885020, -85.920870
South Boardman, 44.641390, -85.279780
South Branch, 44.466680, -83.888880
South Butler, 42.022270, -84.884970
South Creek Village Mobile Home Park, 43.136110, -83.698330
South Fairfield, 41.728660, -83.977170
South Fox Island, 45.440830, -85.879810
South Government Island, 48.168760, -88.423400
South Greenwood, 46.472990, -87.786520
South Gull Lake, 42.387540, -85.396670
South Haven, 42.403090, -86.273640
South Haven Highlands, 42.451700, -86.256420
South Ionia, 42.968920, -85.069450
South Island, 44.714450, -85.748410
South Jackson, 42.160320, -84.427730
South Lyon, 42.460590, -83.651610
South Manitou Island, 44.999170, -86.120280
South Monroe, 41.895880, -83.417710
South Monterey, 42.602530, -85.843640
South Park, 42.942810, -82.456300
South Range, 47.069930, -88.643180
South Riley, 42.860030, -84.661380
South Rockwood, 42.063930, -83.261040
South Valley Estates Mobile Home Park, 42.960560, -83.808330
South Whitehall, 43.398340, -86.348400
Southern Belle Mobile Community, 41.872220, -84.676390
Southfield, 42.473370, -83.221870
Southgate, 42.213930, -83.193810
Southgate Mobile Park, 41.874170, -84.016670
Southgate Mobile Village, 43.751390, -84.589440
Southland, 41.730880, -83.782990
Southwood Village Mobile Home Park, 42.854170, -85.643890
Spalding, 45.695800, -87.510960
Sparlingville, 42.964470, -82.522970
Sparr, 45.041400, -84.572530
Sparta, 43.160860, -85.710040
Speaker, 43.205030, -82.804100
Spence Island, 46.099190, -83.823620
Spencer, 44.641400, -85.114770
Spinks Corners, 42.093930, -86.320850
Split Island, 48.177370, -88.424790
Spratt, 45.008620, -83.748040
Spring Arbor, 42.205040, -84.552740
Spring Beach, 41.907270, -85.958340
Spring Grove, 42.505580, -86.168370
Spring Lake, 43.076960, -86.197000
Spring Lake Mobile Home Park, 42.010280, -86.467780
Spring Valley Estates Mobile Home Park, 42.098610, -84.545280
Spring Valley Mobile Home Park, 43.080560, -85.566940
Springbrook Estates Mobile Home Park, 42.819440, -83.017780
Springer, 45.920530, -86.402370
Springfield, 42.326430, -85.239160
Springfield, 42.749470, -83.473550
Springfield Place, 42.308370, -85.219160
Springport, 42.378370, -84.698590
Springport, 44.635290, -83.305520
Springville, 42.033380, -84.171060
Springwell Heights, 45.433620, -84.690040
Spruce, 45.985790, -87.777350
Spruce, 44.844180, -83.465810
Sprucetree Mobile Home Court, 42.278060, -84.935560
Squaw Island, 45.836940, -85.586760
Squaw Island, 46.039460, -83.904170
Stage Island, 42.784750, -83.831620
Stager, 45.990790, -88.348190
Stalls Corner, 42.641150, -84.894990
Stalwart, 46.098080, -84.238640
"Stambaugh, Iron River", 46.081070, -88.627080
Standale, 42.972520, -85.776420
Standerson Island, 46.066130, -83.771950
Standish, 43.983080, -83.958880
Stanley Corners, 42.217540, -85.137760
Stanton, 43.292530, -85.081410
Stanton Mobile Home Park, 43.296110, -85.087500
Stanwood, 43.578640, -85.449210
Star, 46.347180, -86.392380
Star City, 44.371120, -84.985040
Star Island, 48.121540, -88.517020
Stark, 42.375870, -83.372710
Starlight Mobile Home Park, 42.497500, -83.754170
Starville, 42.681140, -82.587690
Steamboat Island, 48.177370, -88.542570
Steamboat Island, 46.184460, -84.191690
Steamburg, 41.875880, -84.612450
Steers Island, 46.481390, -84.300000
Steiner, 41.988930, -83.387430
Stephenson, 45.415250, -87.607620
Sterling, 44.033350, -84.022770
Sterling Estates Mobile Home Park, 41.879170, -84.030000
Sterling Estates Mobile Home Park, 42.613890, -83.037500
Sterling Heights, 42.580310, -83.030200
Sterling Island, 41.908380, -83.377430
Steuben, 46.188290, -86.456820
Stevensville, 42.014490, -86.519470
Stickley, 46.313000, -89.394870
Stillman, 46.342450, -86.751270
Stirlingville, 46.187240, -84.321150
Stittsville, 44.451680, -85.075040
Stock's Creek Mobile Home Park, 42.980560, -82.479440
Stockbridge, 42.451150, -84.180510
Stockholm Forest Village Mobile Home Park, 43.713060, -84.398610
Stoddard Mobile Court, 43.173610, -84.169440
Stone House Island, 47.939890, -88.784250
Stoneport, 45.296130, -83.424150
Stoney Corner, 44.193620, -85.284770
Stoney Point, 42.080880, -84.584120
Stoney Point Trailer Park, 42.496110, -85.425280
Stonington, 46.974370, -88.783740
Stonington, 45.723030, -86.976520
Stony Creek, 41.964210, -83.334100
Stony Creek, 42.696140, -83.111880
Stony Creek, 42.155870, -83.652720
Stony Island, 42.125880, -83.132150
Stony Island, 43.545580, -83.904970
Stony Lake, 43.559730, -86.500080
Stony Point, 41.941430, -83.264930
Stony Point, 42.496980, -85.426680
Stoughton Corners, 42.229480, -86.166410
Strasburg, 41.914210, -83.502430
Strawberry Island, 45.592500, -84.479170
Strawberry Island, 45.968070, -83.938060
Strawberry Island, 42.598090, -82.709360
Strickland, 43.495030, -84.835290
Stringtown, 41.883660, -84.834680
Stronach, 44.213340, -86.275360
Strong Island, 41.910850, -83.378910
Strongs, 46.357790, -84.969520
Strongs Corner, 46.346130, -84.969240
Strongs Island, 45.970850, -84.267520
