"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-23","0.7",",,W",,,"0.0",",,W,2400","0.0",",I,W,2400","50.0",",I,W,2400","2.9","H,,S","12.2",",,W","-3.8",",,W","  220",",,W","  220",",,W","4.0",",,W","5.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-24","3.1",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.3","H,,S","12.2",",,W","-0.5",",,W","  230",",,W","  240",",,W","8.9",",,W","12.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-25","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.4","H,,S","9.4",",,W","0.6",",,W","  270",",,W","  280",",,W","8.9",",,W","11.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-26","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.3","H,,S","12.8",",,W","0.6",",,W","  230",",,W","  240",",,W","9.4",",,W","12.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-27","3.1",",,W",,,"7.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.4","H,,S","5.6",",,W","1.7",",,W","  330",",,W","  350",",,W","7.2",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-28","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.6","H,,S","4.4",",,W","0.6",",,W","  210",",,W","  320",",,W","5.4",",,W","7.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-29","5.9",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.4","H,,S","12.2",",,W","2.8",",,W","  150",",,W","  150",",,W","11.6",",,W","16.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-11-30","10.7",",,W",,,"1.0",",,W,2400","0.0","T,,W,2400","0.0","T,,W,2400","4.4","H,,S","12.8",",,W","-2.1",",,W","  260",",,W","  260",",,W","16.5",",,W","22.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-01","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.2","H,,S","2.2",",,W","-3.2",",,W","  270",",,W","  270",",,W","13.0",",,W","17.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-02","7.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.4","H,,S","11.7",",,W","0.0",",,W","  220",",,W","  220",",,W","13.9",",,W","19.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-03","7.2",",,W",,,"2.8",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","5.3","H,,S","10.0",",,W","-5.5",",,W","  280",",,W","  280",",,W","16.5",",,W","24.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-04","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-2.6","H,,S","3.3",",,W","-6.6",",,W","  250",",,W","  230",",,W","9.8",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-05","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","0.7","H,,S","5.0",",,W","-2.1",",,W","  210",",,W","  210",",,W","7.2",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-06","2.2",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.1","H,,S","5.6",",,W","2.8",",,W","  110",",,W","  100",",,W","6.7",",,W","8.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-07","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.4","H,,S","9.4",",,W","2.8",",,W","  330",",,W","  340",",,W","5.8",",,W","7.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-08","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.7","H,,S","3.3",",,W","-0.5",",,W","   40",",,W","   50",",,W","5.4",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-09","4.9",",,W",,,"2.3",",,W,2400","23.0",",,W,2400","0.0",",,W,2400","-0.1","H,,S","1.7",",,W","-2.1",",,W","   60",",,W","   70",",,W","7.6",",,W","9.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-10","2.2",",,W",,,"1.8",",,W,2400","15.0",",,W,2400","30.0",",,W,2400","0.3","H,,S","1.7",",,W","0.0",",,W","   70",",,W","   70",",,W","5.8",",,W","7.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-11","0.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","30.0",",,W,2400","0.9","H,,S","2.8",",,W","0.0",",,W","  320",",,W","  310",",,W","2.7",",,W","4.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-12","2.2",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","1.2","H,,S","1.7",",,W","0.0",",,W","   80",",,W","   90",",,W","5.4",",,W","7.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-13","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","0.3","H,,S","2.2",",,W","-1.6",",,W","  100",",,W","   90",",,W","6.3",",,W","8.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-14","6.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","0.8","H,,S","4.4",",,W","-1.0",",,W","   90",",,W","  100",",,W","10.3",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-15","6.2",",,W",,,"3.8",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","3.2","H,,S","5.6",",,W","1.1",",,W","  110",",,W","  120",",,W","12.5",",,W","17.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-16","4.9",",,W",,,"0.5",",,W,2400","23.0",",,W,2400","0.0",",,W,2400","0.6","H,,S","1.1",",,W","-2.1",",,W","  230",",,W","  240",",,W","8.1",",,W","11.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-17","6.3",",,W",,,"0.3",",,W,2400","8.0",",,W,2400","30.0",",,W,2400","-2.3","H,,S","-1.6",",,W","-3.2",",,W","  220",",,W","  210",",,W","9.4",",,W","12.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-18","6.4",",,W",,,"0.3",",,W,2400","8.0",",,W,2400","50.0",",,W,2400","-3.1","H,,S","-2.1",",,W","-4.3",",,W","  260",",,W","  240",",,W","9.8",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-19","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","-4.4","H,,S","-3.2",",,W","-5.5",",,W","  260",",,W","  290",",,W","7.2",",,W","9.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-20","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","-2.7","H,,S","1.1",",,W","-4.3",",,W","  280",",,W","  270",",,W","6.3",",,W","8.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-21","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","-4.5","H,,S","-1.6",",,W","-9.9",",,W","  300",",,W","  300",",,W","6.3",",,W","8.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-22","3.8",",,W",,,"6.6",",,W,2400","81.0",",,W,2400","0.0","T,,W,2400","-0.4","H,,S","3.3",",,W","-7.1",",,W","  270",",,W","  280",",,W","11.2",",,W","15.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-23","11.5",",,W",,,"6.9",",,W,2400","150.0",",,W,2400","100.0",",,W,2400","-10.0","H,,S","-7.1",",,W","-14.3",",,W","  260",",,W","  270",",,W","17.9",",,W","22.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-24","8.6",",,W",,,"4.1",",,W,2400","102.0",",,W,2400","180.0",",,W,2400","-12.3","H,,S","-8.2",",,W","-16.0",",,W","  260",",,W","  250",",,W","13.9",",,W","19.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-25","6.6",",,W",,,"0.3",",,W,2400","10.0",",,W,2400","230.0",",,W,2400","-8.4","H,,S","-7.7",",,W","-10.5",",,W","  260",",,W","  280",",,W","10.7",",,W","14.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-26","3.0",",,W",,,"0.0","T,,W,2400","3.0",",,W,2400","180.0",",,W,2400","-8.4","H,,S","-5.5",",,W","-9.9",",,W","  220",",,W","  230",",,W","5.8",",,W","7.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-27","5.8",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","150.0",",,W,2400","-6.1","H,,S","-2.1",",,W","-7.7",",,W","  180",",,W","  180",",,W","10.7",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-28","6.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","150.0",",,W,2400","-0.1","H,,S","6.1",",,W","-2.1",",,W","  190",",,W","  170",",,W","10.7",",,W","15.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-29","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","100.0",",,W,2400","7.0","H,,S","11.7",",,W","3.9",",,W","  210",",,W","  190",",,W","8.1",",,W","12.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-30","4.6",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","11.7","H,,S","13.3",",,W","5.0",",,W","  210",",,W","  200",",,W","9.8",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-12-31","2.3",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.2","H,,S","5.0",",,W","-0.5",",,W","  250",",,W","  280",",,W","5.8",",,W","6.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-01","3.1",",,W",,,"1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.9","H,,S","7.2",",,W","0.6",",,W","  250",",,W","  240",",,W","7.2",",,W","9.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-02","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.4","H,,S","5.6",",,W","1.1",",,W","   90",",,W","   80",",,W","4.5",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-03","3.2",",,W",,,"8.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.7","H,,S","6.7",",,W","2.2",",,W","   50",",,W","   60",",,W","5.8",",,W","7.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-04","2.7",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.2","H,,S","7.8",",,W","2.2",",,W","  260",",,W","  260",",,W","8.9",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-05","3.3",",,W",,,"2.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","2.4","H,,S","3.3",",,W","0.6",",,W","  230",",,W","  250",",,W","6.3",",,W","8.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-06","3.1",",,W",,,"0.5",",,W,2400","5.0",",,W,2400","0.0",",,W,2400","1.2","H,,S","2.8",",,W","0.0",",,W","  260",",,W","  250",",,W","5.4",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-07","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","-0.1","H,,S","0.0",",,W","-1.6",",,W","  310",",,W","  300",",,W","5.8",",,W","7.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-08","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.7","H,,S","-0.5",",,W","-2.1",",,W","  250",",,W","  260",",,W","5.8",",,W","6.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-09","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","0.3","H,,S","5.6",",,W","-2.1",",,W","  260",",,W","  260",",,W","9.8",",,W","12.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-10","2.4",",,W",,,"0.0",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","0.9","H,,S","3.9",",,W","-2.1",",,W","  130",",,W","  140",",,W","4.5",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-11","3.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.7","H,,S","7.2",",,W","-0.5",",,W","  150",",,W","  150",",,W","7.2",",,W","9.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-12","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.4","H,,S","6.1",",,W","1.1",",,W","  350",",,W","  360",",,W","8.1",",,W","11.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-13","5.2",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","-0.4","H,,S","1.1",",,W","-4.9",",,W","   10",",,W","  330",",,W","7.6",",,W","11.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-14","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-4.4","H,,S","0.6",",,W","-9.3",",,W","  350",",,W","  330",",,W","4.5",",,W","6.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-15","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-2.1","H,,S","4.4",",,W","-5.5",",,W","  140",",,W","  140",",,W","8.9",",,W","10.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-16","6.3",",,W",,,"2.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.0","H,,S","5.0",",,W","-1.0",",,W","  140",",,W","  140",",,W","9.4",",,W","13.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-17","6.1",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.8","H,,S","7.8",",,W","3.3",",,W","  260",",,W","  250",",,W","10.7",",,W","14.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-18","3.7",",,W",,,"0.5",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","3.2","H,,S","3.9",",,W","1.7",",,W","  270",",,W","  240",",,W","8.9",",,W","12.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-19","5.3",",,W",,,"11.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.6","H,,S","7.2",",,W","1.7",",,W","  110",",,W","  100",",,W","10.7",",,W","15.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-20","4.7",",,W",,,"1.3",",,W,2400","3.0",",,W,2400","0.0","T,,W,2400","2.2","H,,S","3.3",",,W","-0.5",",,W","  270",",,W","  280",",,W","9.8",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-21","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-0.2","H,,S","0.6",",,W","-1.0",",,W","  240",",,W","  240",",,W","6.7",",,W","8.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-22","1.6",",,W",,,"2.0",",,W,2400","10.0",",,W,2400","0.0",",,W,2400","-0.6","H,,S","1.1",",,W","-1.6",",,W","  200",",,W","  190",",,W","5.4",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-23","4.9",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","-0.8","H,,S","0.0",",,W","-2.1",",,W","  240",",,W","  240",",,W","10.3",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-24","3.9",",,W",,,"0.0","T,,W,2400","3.0",",,W,2400","0.0",",,W,2400","-0.2","H,,S","4.4",",,W","-2.1",",,W","  270",",,W","  230",",,W","9.4",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-25","4.2",",,W",,,"7.4",",,W,2400","142.0",",,W,2400","50.0",",,W,2400","-0.6","H,,S","0.6",",,W","-1.0",",,W","   20",",,W","  350",",,W","6.7",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-26","3.8",",,W",,,"2.5",",,W,2400","41.0",",,W,2400","130.0",",,W,2400","-0.8","H,,S","0.6",",,W","-3.2",",,W","  260",",,W","  270",",,W","9.8",",,W","13.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-27","7.4",",,W",,,"0.8",",,W,2400","28.0",",,W,2400","150.0",",,W,2400","-3.6","H,,S","2.2",",,W","-7.1",",,W","  250",",,W","  260",",,W","14.3",",,W","20.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-28","4.3",",,W",,,"3.0",",,W,2400","43.0",",,W,2400","100.0",",,W,2400","-1.4","H,,S","0.6",",,W","-4.3",",,W","  250",",,W","  240",",,W","11.2",",,W","15.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-29","3.1",",,W",,,"2.3",",,W,2400","23.0",",,W,2400","150.0",",,W,2400","-3.4","H,,S","-2.1",",,W","-4.9",",,W","  360",",,W","  340",",,W","6.3",",,W","8.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-30","4.3",",,W",,,"0.3",",,W,2400","5.0",",,W,2400","130.0",",,W,2400","-5.9","H,,S","-4.3",",,W","-15.5",",,W","  290",",,W","  290",",,W","9.4",",,W","12.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-01-31","2.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","130.0",",,W,2400","-12.5","H,,S","-7.7",",,W","-17.7",",,W","  260",",,W","  260",",,W","7.2",",,W","8.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-01","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","130.0",",,W,2400","-9.2","H,,S","-3.2",",,W","-12.1",",,W","  220",",,W","  210",",,W","9.8",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-02","6.8",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","130.0",",,W,2400","-4.6","H,,S","1.1",",,W","-9.9",",,W","  260",",,W","  260",",,W","13.0",",,W","17.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-03","3.4",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","100.0",",,W,2400","-10.7","H,,S","-9.9",",,W","-16.6",",,W","  290",",,W","  300",",,W","7.6",",,W","10.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-04","5.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","100.0",",,W,2400","-8.8","H,,S","1.7",",,W","-12.7",",,W","  190",",,W","  190",",,W","11.2",",,W","15.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-05","6.5",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","100.0",",,W,2400","2.6","H,,S","5.6",",,W","-1.0",",,W","  240",",,W","  240",",,W","10.3",",,W","14.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-06","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400","-1.0","H,,S","2.2",",,W","-3.2",",,W","  140",",,W","  160",",,W","9.8",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-07","7.8",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","30.0",",,W,2400","2.7","H,,S","8.3",",,W","-0.5",",,W","  260",",,W","  270",",,W","14.3",",,W","19.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-08","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.7","H,,S","7.8",",,W","-2.7",",,W","  170",",,W","  180",",,W","5.4",",,W","7.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-09","5.1",",,W",,,"27.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.1","H,,S","9.4",",,W","2.2",",,W","  230",",,W","  210",",,W","13.9",",,W","17.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-10","6.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","2.4","H,,S","3.9",",,W","-3.8",",,W","  260",",,W","  250",",,W","10.7",",,W","14.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-11","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-0.9","H,,S","8.3",",,W","-7.1",",,W","  240",",,W","  240",",,W","8.9",",,W","11.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-12","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.6","H,,S","11.1",",,W","-2.1",",,W","  260",",,W","  270",",,W","7.6",",,W","9.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-13","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.9","H,,S","8.3",",,W","-1.6",",,W","  260",",,W","  260",",,W","10.7",",,W","14.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-14","5.1",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.6","H,,S","14.4",",,W","-2.1",",,W","  150",",,W","  140",",,W","9.8",",,W","14.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-15","10.0",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.8","H,,S","12.2",",,W","3.3",",,W","  240",",,W","  220",",,W","16.5",",,W","23.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-16","5.4",",,W",,,"6.4",",,W,2400","23.0",",,W,2400","0.0",",,W,2400","1.5","H,,S","3.3",",,W","-5.5",",,W","   50",",,W","   40",",,W","10.3",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-17","4.7",",,W",,,"0.5",",,W,2400","18.0",",,W,2400","30.0",",,W,2400","-5.3","H,,S","-3.2",",,W","-8.2",",,W","  340",",,W","  340",",,W","8.9",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2023-02-18","5.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400","-1.7","H,,S","6.1",",,W","-6.6",",,W","  240",",,W","  230",",,W","10.3",",,W","13.9",",,W"
